word,emergence_period,emergence_index,freq_before,freq_after,persistence,freq_profile
properties,1900-1940,2,3.6144038330029766,21.52201418867104,2,"[3.0218470910836515, 3.6144038330029766, 21.52201418867104, 21.67044949074444]"
suggests,1900-1940,2,2.8915230664023817,21.52201418867104,2,"[6.4753866237506825, 2.8915230664023817, 21.52201418867104, 20.52989951754736]"
reveals,1900-1940,2,3.6144038330029766,21.52201418867104,2,"[2.5901546495002727, 3.6144038330029766, 21.52201418867104, 15.967699624759058]"
socks,1900-1940,2,4.3372845996035725,21.52201418867104,2,"[3.885231974250409, 4.3372845996035725, 21.52201418867104, 19.389349544350285]"
bulls,1900-1940,2,0.7228807666005954,21.52201418867104,2,"[1.2950773247501364, 0.7228807666005954, 21.52201418867104, 21.67044949074444]"
embedded,1900-1940,2,1.4457615332011908,21.52201418867104,2,"[0.8633848831667575, 1.4457615332011908, 21.52201418867104, 5.702749865985378]"
belvedere,1900-1940,2,0.7228807666005954,21.52201418867104,2,"[0.8633848831667575, 0.7228807666005954, 21.52201418867104, 12.546049705167832]"
progeny,1900-1940,2,2.1686422998017862,21.52201418867104,2,"[1.2950773247501364, 2.1686422998017862, 21.52201418867104, 11.405499731970757]"
stag,1900-1940,2,2.1686422998017862,21.52201418867104,2,"[3.0218470910836515, 2.1686422998017862, 21.52201418867104, 19.389349544350285]"
halls,1900-1940,2,2.8915230664023817,21.52201418867104,2,"[5.612001740583925, 2.8915230664023817, 21.52201418867104, 20.52989951754736]"
constellations,1900-1940,2,2.1686422998017862,21.52201418867104,2,"[4.748616857417167, 2.1686422998017862, 21.52201418867104, 21.67044949074444]"
caverns,1900-1940,2,4.3372845996035725,21.52201418867104,2,"[8.633848831667576, 4.3372845996035725, 21.52201418867104, 18.24879957115321]"
christened,1900-1940,2,2.1686422998017862,21.52201418867104,2,"[5.612001740583925, 2.1686422998017862, 21.52201418867104, 22.810999463941513]"
currents,1900-1940,2,3.6144038330029766,21.52201418867104,2,"[9.497233714834334, 3.6144038330029766, 21.52201418867104, 14.827149651561983]"
harbour,1860-1900,1,3.45353953266703,20.963542231417268,3,"[3.45353953266703, 20.963542231417268, 18.12380142203877, 17.108249597956135]"
boar,1860-1900,1,3.885231974250409,20.963542231417268,3,"[3.885231974250409, 20.963542231417268, 16.991063833161345, 14.827149651561983]"
complex,1860-1900,1,2.158462207916894,20.963542231417268,3,"[2.158462207916894, 20.963542231417268, 78.1588936325422, 10.26494975877368]"
piazza,1860-1900,1,1.2950773247501364,20.963542231417268,2,"[1.2950773247501364, 20.963542231417268, 1.1327375888774232, 25.092099410335663]"
realised,1860-1900,1,3.45353953266703,20.963542231417268,3,"[3.45353953266703, 20.963542231417268, 28.318439721935576, 17.108249597956135]"
narrator,1900-1940,2,3.6144038330029766,20.389276599793615,2,"[3.0218470910836515, 3.6144038330029766, 20.389276599793615, 20.52989951754736]"
petticoat,1900-1940,2,3.6144038330029766,20.389276599793615,2,"[14.67754301383488, 3.6144038330029766, 20.389276599793615, 25.092099410335663]"
potent,1900-1940,2,3.6144038330029766,20.389276599793615,2,"[10.79231103958447, 3.6144038330029766, 20.389276599793615, 21.67044949074444]"
sinner,1900-1940,2,3.6144038330029766,20.389276599793615,2,"[8.202156390084197, 3.6144038330029766, 20.389276599793615, 21.67044949074444]"
confines,1900-1940,2,2.8915230664023817,20.389276599793615,2,"[6.043694182167303, 2.8915230664023817, 20.389276599793615, 12.546049705167832]"
eventually,1900-1940,2,3.6144038330029766,20.389276599793615,2,"[10.79231103958447, 3.6144038330029766, 20.389276599793615, 31.935399249518117]"
raises,1900-1940,2,2.8915230664023817,20.389276599793615,2,"[6.90707906533406, 2.8915230664023817, 20.389276599793615, 25.092099410335663]"
ancestor,1900-1940,2,2.1686422998017862,20.389276599793615,2,"[2.158462207916894, 2.1686422998017862, 20.389276599793615, 7.983849812379529]"
fleece,1900-1940,2,2.1686422998017862,20.389276599793615,2,"[9.065541273250956, 2.1686422998017862, 20.389276599793615, 34.21649919591227]"
protestant,1900-1940,2,2.1686422998017862,20.389276599793615,2,"[3.885231974250409, 2.1686422998017862, 20.389276599793615, 21.67044949074444]"
abnormal,1900-1940,2,0.7228807666005954,20.389276599793615,2,"[0.43169244158337877, 0.7228807666005954, 20.389276599793615, 5.702749865985378]"
realms,1900-1940,2,1.4457615332011908,20.389276599793615,2,"[1.2950773247501364, 1.4457615332011908, 20.389276599793615, 18.24879957115321]"
mortals,1900-1940,2,4.3372845996035725,20.389276599793615,2,"[18.562774988085287, 4.3372845996035725, 20.389276599793615, 33.07594922271519]"
illustrate,1900-1940,2,4.3372845996035725,20.389276599793615,2,"[1.2950773247501364, 4.3372845996035725, 20.389276599793615, 10.26494975877368]"
research,1900-1940,2,2.1686422998017862,20.389276599793615,2,"[6.043694182167303, 2.1686422998017862, 20.389276599793615, 17.108249597956135]"
stripes,1900-1940,2,4.3372845996035725,20.389276599793615,2,"[3.0218470910836515, 4.3372845996035725, 20.389276599793615, 7.983849812379529]"
frankincense,1900-1940,2,1.4457615332011908,20.389276599793615,2,"[0.43169244158337877, 1.4457615332011908, 20.389276599793615, 21.67044949074444]"
vicinity,1900-1940,2,4.3372845996035725,20.389276599793615,2,"[28.92339358608638, 4.3372845996035725, 20.389276599793615, 54.74639871345963]"
hostess,1860-1900,1,3.45353953266703,20.240661464816668,3,"[3.45353953266703, 20.240661464816668, 10.194638299896807, 5.702749865985378]"
aren,1860-1900,1,3.45353953266703,20.240661464816668,3,"[3.45353953266703, 20.240661464816668, 27.185702133058154, 12.546049705167832]"
